ADM2_NAME,tahun,bulan,mean
Kota Batu,2018.0,1.0,625.0236488791073
Malang,2018.0,1.0,617.6498944656439
Bangkalan,2018.0,1.0,392.4344811965304
Banyuwangi,2018.0,1.0,631.2301524016816
Blitar,2018.0,1.0,483.4584263481109
Bojonegoro,2018.0,1.0,426.1558103584949
Bondowoso,2018.0,1.0,513.8104301120924
Gresik,2018.0,1.0,372.20893972891355
Jember,2018.0,1.0,561.1984814849385
Jombang,2018.0,1.0,377.0027062001855
Kediri,2018.0,1.0,469.51565546106406
Kota Blitar,2018.0,1.0,417.20147705078125
Kota Kediri,2018.0,1.0,633.6947854849009
Kota Madiun,2018.0,1.0,303.61322021484375
Kota Malang,2018.0,1.0,565.306640625
Kota Mojokerto,2018.0,1.0,411.2223815917969
Kota Pasuruan,2018.0,1.0,75.44086456298828
Kota Probolinggo,2018.0,1.0,310.74176025390625
Kota Surabaya,2018.0,1.0,277.2598114013672
Lamongan,2018.0,1.0,526.8707857998936
Lumajang,2018.0,1.0,628.0358036513312
Madiun,2018.0,1.0,384.5383052346695
Magetan,2018.0,1.0,459.9396880855406
Mojokerto,2018.0,1.0,420.8337291695221
Nganjuk,2018.0,1.0,421.82744700774487
Ngawi,2018.0,1.0,362.9161016346213
Pacitan,2018.0,1.0,432.8447083035685
Pamekasan,2018.0,1.0,413.64135947923984
Pasuruan,2018.0,1.0,483.7881468796148
Ponorogo,2018.0,1.0,408.04435809966054
Probolinggo,2018.0,1.0,485.634760239545
Sampang,2018.0,1.0,424.51642910269805
Sidoarjo,2018.0,1.0,268.0539766199449
Situbondo,2018.0,1.0,511.0257514458198
Sumenep,2018.0,1.0,397.2774353027344
Trenggalek,2018.0,1.0,514.877057822354
Tuban,2018.0,1.0,442.41525243123385
Tulungagung,2018.0,1.0,514.1023877322018
Kota Jember,2018.0,1.0,762.959228515625
Kota Batu,2018.0,2.0,626.8389856675093
Malang,2018.0,2.0,602.0787418315062
Bangkalan,2018.0,2.0,395.88055501147363
Banyuwangi,2018.0,2.0,614.5647036794888
Blitar,2018.0,2.0,484.61192037605565
Bojonegoro,2018.0,2.0,439.3770027443215
Bondowoso,2018.0,2.0,538.465733072032
Gresik,2018.0,2.0,394.9514631106529
Jember,2018.0,2.0,564.7430170057485
Jombang,2018.0,2.0,428.0185467498472
Kediri,2018.0,2.0,513.2482092963326
Kota Blitar,2018.0,2.0,418.94830322265625
Kota Kediri,2018.0,2.0,643.4828127347506
Kota Madiun,2018.0,2.0,367.4979248046875
Kota Malang,2018.0,2.0,555.568937602796
Kota Mojokerto,2018.0,2.0,435.3254089355469
Kota Pasuruan,2018.0,2.0,91.016845703125
Kota Probolinggo,2018.0,2.0,460.4157409667969
Kota Surabaya,2018.0,2.0,310.2925354674622
Lamongan,2018.0,2.0,535.2787483512582
Lumajang,2018.0,2.0,651.0101625066139
Madiun,2018.0,2.0,411.72507994378645
Magetan,2018.0,2.0,498.38891378263145
Mojokerto,2018.0,2.0,465.6309070252536
Nganjuk,2018.0,2.0,439.95241345162003
Ngawi,2018.0,2.0,413.84148999364555
Pacitan,2018.0,2.0,417.62796397945084
Pamekasan,2018.0,2.0,414.5456906436534
Pasuruan,2018.0,2.0,497.7720699155234
Ponorogo,2018.0,2.0,405.9727621693765
Probolinggo,2018.0,2.0,605.4549984090469
Sampang,2018.0,2.0,425.16745931935867
Sidoarjo,2018.0,2.0,332.0401260457574
Situbondo,2018.0,2.0,565.4962551364652
Sumenep,2018.0,2.0,399.48590087890625
Trenggalek,2018.0,2.0,504.2626984377943
Tuban,2018.0,2.0,452.15573964436857
Tulungagung,2018.0,2.0,514.4954200157752
Kota Jember,2018.0,2.0,744.9598999023438
Kota Batu,2018.0,3.0,614.2318312701058
Malang,2018.0,3.0,584.7177263570776
Bangkalan,2018.0,3.0,395.3806182513219
Banyuwangi,2018.0,3.0,621.4814452435337
Blitar,2018.0,3.0,451.3061295482312
Bojonegoro,2018.0,3.0,444.17942418227955
Bondowoso,2018.0,3.0,562.2222717948581
Gresik,2018.0,3.0,392.02537605693794
Jember,2018.0,3.0,544.1088984414625
Jombang,2018.0,3.0,428.4217997078944
Kediri,2018.0,3.0,501.41154564751514
Kota Blitar,2018.0,3.0,369.40704345703125
Kota Kediri,2018.0,3.0,633.6060802753154
Kota Madiun,2018.0,3.0,398.0728759765625
Kota Malang,2018.0,3.0,544.3686748303865
Kota Mojokerto,2018.0,3.0,431.1649475097656
Kota Pasuruan,2018.0,3.0,75.46929168701172
Kota Probolinggo,2018.0,3.0,403.827392578125
Kota Surabaya,2018.0,3.0,308.12901926564643
Lamongan,2018.0,3.0,531.4821392901533
Lumajang,2018.0,3.0,599.3143242163003
Madiun,2018.0,3.0,416.76432999654037
Magetan,2018.0,3.0,515.0697371320027
Mojokerto,2018.0,3.0,456.8305722956072
Nganjuk,2018.0,3.0,438.1751059660149
Ngawi,2018.0,3.0,455.3479858520264
Pacitan,2018.0,3.0,417.10516402585307
Pamekasan,2018.0,3.0,414.7099811682541
Pasuruan,2018.0,3.0,478.9787619676048
Ponorogo,2018.0,3.0,407.90700371034677
Probolinggo,2018.0,3.0,564.3981628417969
Sampang,2018.0,3.0,425.5344046659248
Sidoarjo,2018.0,3.0,328.10442821482286
Situbondo,2018.0,3.0,601.150649826248
Sumenep,2018.0,3.0,400.20086669921875
Trenggalek,2018.0,3.0,501.627954414092
Tuban,2018.0,3.0,454.8293457539877
Tulungagung,2018.0,3.0,495.83101117479924
Kota Jember,2018.0,3.0,728.3176879882812
Kota Batu,2018.0,4.0,582.3442450130686
Malang,2018.0,4.0,550.8795645155045
Bangkalan,2018.0,4.0,376.930370606397
Banyuwangi,2018.0,4.0,548.0800565385549
Blitar,2018.0,4.0,439.66278632160146
Bojonegoro,2018.0,4.0,419.8105866608796
Bondowoso,2018.0,4.0,532.3375961745994
Gresik,2018.0,4.0,357.8252377608185
Jember,2018.0,4.0,503.1257014089711
Jombang,2018.0,4.0,381.8140278055211
Kediri,2018.0,4.0,463.74488384105547
Kota Blitar,2018.0,4.0,363.232421875
Kota Kediri,2018.0,4.0,617.0521404559795
Kota Madiun,2018.0,4.0,339.23614501953125
Kota Malang,2018.0,4.0,512.2739996659128
Kota Mojokerto,2018.0,4.0,392.57171630859375
Kota Pasuruan,2018.0,4.0,65.05796813964844
Kota Probolinggo,2018.0,4.0,322.47186279296875
Kota Surabaya,2018.0,4.0,275.187745482057
Lamongan,2018.0,4.0,499.01403610427667
Lumajang,2018.0,4.0,551.9729556590818
Madiun,2018.0,4.0,372.6041189989253
Magetan,2018.0,4.0,473.9747957059039
Mojokerto,2018.0,4.0,401.5248100771541
Nganjuk,2018.0,4.0,408.8777415618236
Ngawi,2018.0,4.0,409.5948373029332
Pacitan,2018.0,4.0,413.89174937597033
Pamekasan,2018.0,4.0,382.17520124456854
Pasuruan,2018.0,4.0,440.73968028246884
Ponorogo,2018.0,4.0,377.34770608717395
Probolinggo,2018.0,4.0,512.6813464445227
Sampang,2018.0,4.0,405.0640018906704
Sidoarjo,2018.0,4.0,281.7979566604696
Situbondo,2018.0,4.0,555.5459369609882
Sumenep,2018.0,4.0,358.7919006347656
Trenggalek,2018.0,4.0,488.1108440720891
Tuban,2018.0,4.0,434.5774872334799
Tulungagung,2018.0,4.0,472.4917386233151
Kota Jember,2018.0,4.0,732.7197875976562
Kota Batu,2018.0,5.0,503.4912244011374
Malang,2018.0,5.0,481.45998562043985
Bangkalan,2018.0,5.0,313.24320687993844
Banyuwangi,2018.0,5.0,466.8795599468683
Blitar,2018.0,5.0,378.4248199462891
Bojonegoro,2018.0,5.0,352.16083841206114
Bondowoso,2018.0,5.0,443.4306245333906
Gresik,2018.0,5.0,281.8442446861738
Jember,2018.0,5.0,431.8410331512809
Jombang,2018.0,5.0,290.4452796319519
Kediri,2018.0,5.0,388.7278061760796
Kota Blitar,2018.0,5.0,314.6052551269531
Kota Kediri,2018.0,5.0,559.2154071514423
Kota Madiun,2018.0,5.0,233.92080688476562
Kota Malang,2018.0,5.0,448.96922061317844
Kota Mojokerto,2018.0,5.0,296.3592834472656
Kota Pasuruan,2018.0,5.0,60.23912811279297
Kota Probolinggo,2018.0,5.0,237.35948181152344
Kota Surabaya,2018.0,5.0,209.00285490266572
Lamongan,2018.0,5.0,419.3528546750288
Lumajang,2018.0,5.0,479.5294046816618
Madiun,2018.0,5.0,284.1078142329078
Magetan,2018.0,5.0,387.466240735558
Mojokerto,2018.0,5.0,299.75362177620156
Nganjuk,2018.0,5.0,332.20962280009223
Ngawi,2018.0,5.0,319.6497346493536
Pacitan,2018.0,5.0,364.99804061663826
Pamekasan,2018.0,5.0,307.750885867001
Pasuruan,2018.0,5.0,377.7719330516288
Ponorogo,2018.0,5.0,328.42078479643783
Probolinggo,2018.0,5.0,429.78920013764326
Sampang,2018.0,5.0,331.1874263319859
Sidoarjo,2018.0,5.0,200.87406162527154
Situbondo,2018.0,5.0,450.5780792632661
Sumenep,2018.0,5.0,288.02099609375
Trenggalek,2018.0,5.0,424.93853162282926
Tuban,2018.0,5.0,382.3550633748373
Tulungagung,2018.0,5.0,408.0036490304129
Kota Jember,2018.0,5.0,683.9353637695312
Kota Batu,2018.0,6.0,493.7316295399386
Malang,2018.0,6.0,451.9301265094774
Bangkalan,2018.0,6.0,259.1700456858588
Banyuwangi,2018.0,6.0,443.8293593584481
Blitar,2018.0,6.0,338.7032569236601
Bojonegoro,2018.0,6.0,283.85251608012635
Bondowoso,2018.0,6.0,397.13833994105244
Gresik,2018.0,6.0,219.35820672933946
Jember,2018.0,6.0,402.2008808022474
Jombang,2018.0,6.0,203.76600542935464
Kediri,2018.0,6.0,336.3091636940285
Kota Blitar,2018.0,6.0,267.5045166015625
Kota Kediri,2018.0,6.0,542.2788514357347
Kota Madiun,2018.0,6.0,162.0482940673828
Kota Malang,2018.0,6.0,437.6120525159334
Kota Mojokerto,2018.0,6.0,207.7845458984375
Kota Pasuruan,2018.0,6.0,58.1290397644043
Kota Probolinggo,2018.0,6.0,191.0623321533203
Kota Surabaya,2018.0,6.0,161.4952903999077
Lamongan,2018.0,6.0,341.57709816936807
Lumajang,2018.0,6.0,445.4218385371077
Madiun,2018.0,6.0,208.58951020360593
Magetan,2018.0,6.0,345.50523680400073
Mojokerto,2018.0,6.0,216.31096350240426
Nganjuk,2018.0,6.0,254.79009005724097
Ngawi,2018.0,6.0,262.03042703046054
Pacitan,2018.0,6.0,333.902632086272
Pamekasan,2018.0,6.0,239.02602720796395
Pasuruan,2018.0,6.0,353.8069875918753
Ponorogo,2018.0,6.0,311.6416074383643
Probolinggo,2018.0,6.0,385.12373035094316
Sampang,2018.0,6.0,259.39233739098836
Sidoarjo,2018.0,6.0,141.25295171890667
Situbondo,2018.0,6.0,394.7456110174005
Sumenep,2018.0,6.0,227.821533203125
Trenggalek,2018.0,6.0,393.60327994105336
Tuban,2018.0,6.0,338.9258526102702
Tulungagung,2018.0,6.0,362.0192371410328
Kota Jember,2018.0,6.0,682.91943359375
Kota Batu,2018.0,7.0,462.24174230238975
Malang,2018.0,7.0,406.6332141893025
Bangkalan,2018.0,7.0,203.92705266103994
Banyuwangi,2018.0,7.0,423.8205847099003
Blitar,2018.0,7.0,279.3701436278308
Bojonegoro,2018.0,7.0,228.89630744839891
Bondowoso,2018.0,7.0,359.9674239227736
Gresik,2018.0,7.0,179.08647080409673
Jember,2018.0,7.0,368.5471352937525
Jombang,2018.0,7.0,154.74124120461823
Kediri,2018.0,7.0,291.805966200652
Kota Blitar,2018.0,7.0,199.6009979248047
Kota Kediri,2018.0,7.0,504.03296896127557
Kota Madiun,2018.0,7.0,142.76580810546875
Kota Malang,2018.0,7.0,403.47655928762333
Kota Mojokerto,2018.0,7.0,160.53182983398438
Kota Pasuruan,2018.0,7.0,57.18683624267578
Kota Probolinggo,2018.0,7.0,164.28509521484375
Kota Surabaya,2018.0,7.0,133.26488570328598
Lamongan,2018.0,7.0,278.8838219580713
Lumajang,2018.0,7.0,405.21470708432406
Madiun,2018.0,7.0,172.63629874991412
Magetan,2018.0,7.0,317.10578074881704
Mojokerto,2018.0,7.0,168.3859832942137
Nganjuk,2018.0,7.0,200.81882229099028
Ngawi,2018.0,7.0,231.8299487755446
Pacitan,2018.0,7.0,272.2447962206464
Pamekasan,2018.0,7.0,188.61976186345137
Pasuruan,2018.0,7.0,323.27050077236765
Ponorogo,2018.0,7.0,280.9451705717271
Probolinggo,2018.0,7.0,343.44485322166895
Sampang,2018.0,7.0,200.05585355536883
Sidoarjo,2018.0,7.0,111.97879468948445
Situbondo,2018.0,7.0,352.2974576875761
Sumenep,2018.0,7.0,182.7362518310547
Trenggalek,2018.0,7.0,341.6647056671511
Tuban,2018.0,7.0,289.28621256510417
Tulungagung,2018.0,7.0,305.3533448858575
Kota Jember,2018.0,7.0,647.6251831054688
Kota Batu,2018.0,8.0,390.3276999978458
Malang,2018.0,8.0,349.771882676448
Bangkalan,2018.0,8.0,151.47076868557656
Banyuwangi,2018.0,8.0,388.6753132965605
Blitar,2018.0,8.0,217.88396132619758
Bojonegoro,2018.0,8.0,190.15012653492113
Bondowoso,2018.0,8.0,329.0531031843544
Gresik,2018.0,8.0,154.70464334370178
Jember,2018.0,8.0,327.2861662194791
Jombang,2018.0,8.0,133.42620075110236
Kediri,2018.0,8.0,249.08706094247322
Kota Blitar,2018.0,8.0,148.3360595703125
Kota Kediri,2018.0,8.0,435.94243034949665
Kota Madiun,2018.0,8.0,138.63812255859375
Kota Malang,2018.0,8.0,337.3764857241982
Kota Mojokerto,2018.0,8.0,144.70033264160156
Kota Pasuruan,2018.0,8.0,56.735382080078125
Kota Probolinggo,2018.0,8.0,143.40121459960938
Kota Surabaya,2018.0,8.0,114.33161037570827
Lamongan,2018.0,8.0,236.51087320831434
Lumajang,2018.0,8.0,358.70596890146516
Madiun,2018.0,8.0,156.0064043974757
Magetan,2018.0,8.0,289.3954807684674
Mojokerto,2018.0,8.0,143.03748977393434
Nganjuk,2018.0,8.0,167.9772340188295
Ngawi,2018.0,8.0,212.53744945411907
Pacitan,2018.0,8.0,216.45722090416677
Pamekasan,2018.0,8.0,150.17585582947464
Pasuruan,2018.0,8.0,275.1901580686492
Ponorogo,2018.0,8.0,241.60575817477314
Probolinggo,2018.0,8.0,298.80674771701587
Sampang,2018.0,8.0,158.6726090542106
Sidoarjo,2018.0,8.0,100.27518973121032
Situbondo,2018.0,8.0,314.23207987995886
Sumenep,2018.0,8.0,139.42877197265625
Trenggalek,2018.0,8.0,281.82500834637386
Tuban,2018.0,8.0,237.16735730489097
Tulungagung,2018.0,8.0,253.17734485668134
Kota Jember,2018.0,8.0,603.747802734375
Kota Batu,2018.0,9.0,356.6967053132899
Malang,2018.0,9.0,325.29824810952346
Bangkalan,2018.0,9.0,132.6536755579959
Banyuwangi,2018.0,9.0,353.5986226399739
Blitar,2018.0,9.0,189.98552821232724
Bojonegoro,2018.0,9.0,177.49470013277033
Bondowoso,2018.0,9.0,317.40790286962533
Gresik,2018.0,9.0,145.7409030616038
Jember,2018.0,9.0,308.488962157983
Jombang,2018.0,9.0,126.77290479101318
Kediri,2018.0,9.0,237.7202723609077
Kota Blitar,2018.0,9.0,125.74080657958984
Kota Kediri,2018.0,9.0,422.5951429513785
Kota Madiun,2018.0,9.0,138.84837341308594
Kota Malang,2018.0,9.0,296.67063020405016
Kota Mojokerto,2018.0,9.0,143.4866180419922
Kota Pasuruan,2018.0,9.0,56.52537155151367
Kota Probolinggo,2018.0,9.0,131.61541748046875
Kota Surabaya,2018.0,9.0,106.40832033262147
Lamongan,2018.0,9.0,220.1638432952749
Lumajang,2018.0,9.0,337.55131474625705
Madiun,2018.0,9.0,153.61056165838963
Magetan,2018.0,9.0,306.68546022244584
Mojokerto,2018.0,9.0,131.03315279776587
Nganjuk,2018.0,9.0,161.99076361057564
Ngawi,2018.0,9.0,217.01403656310424
Pacitan,2018.0,9.0,191.111108195202
Pamekasan,2018.0,9.0,139.255364107282
Pasuruan,2018.0,9.0,245.6179328081085
Ponorogo,2018.0,9.0,225.75048514335387
Probolinggo,2018.0,9.0,274.8894106360043
Sampang,2018.0,9.0,148.4332560694495
Sidoarjo,2018.0,9.0,96.73553556554457
Situbondo,2018.0,9.0,295.02455951641133
Sumenep,2018.0,9.0,124.9795913696289
Trenggalek,2018.0,9.0,243.1929487205414
Tuban,2018.0,9.0,215.30332758585612
Tulungagung,2018.0,9.0,232.3653534480503
Kota Jember,2018.0,9.0,619.4449462890625
Kota Batu,2018.0,10.0,323.42032982321354
Malang,2018.0,10.0,299.11068239590145
Bangkalan,2018.0,10.0,128.0920337053306
Banyuwangi,2018.0,10.0,309.6132089733404
Blitar,2018.0,10.0,175.01950575176036
Bojonegoro,2018.0,10.0,171.15152821481965
Bondowoso,2018.0,10.0,302.531116762023
Gresik,2018.0,10.0,140.56319571914986
Jember,2018.0,10.0,294.00943467851374
Jombang,2018.0,10.0,122.52704566416116
Kediri,2018.0,10.0,232.57630421673812
Kota Blitar,2018.0,10.0,113.701171875
Kota Kediri,2018.0,10.0,420.25009712806116
Kota Madiun,2018.0,10.0,139.40676879882812
Kota Malang,2018.0,10.0,258.718600624486
Kota Mojokerto,2018.0,10.0,141.72866821289062
Kota Pasuruan,2018.0,10.0,56.419830322265625
Kota Probolinggo,2018.0,10.0,124.08023834228516
Kota Surabaya,2018.0,10.0,102.43802525446964
Lamongan,2018.0,10.0,211.18824444395125
Lumajang,2018.0,10.0,309.4070991975408
Madiun,2018.0,10.0,152.32308457724415
Magetan,2018.0,10.0,311.6232107519134
Mojokerto,2018.0,10.0,121.90172277974801
Nganjuk,2018.0,10.0,159.40147168708572
Ngawi,2018.0,10.0,218.3348502579801
Pacitan,2018.0,10.0,181.91177663339369
Pamekasan,2018.0,10.0,137.7212500411473
Pasuruan,2018.0,10.0,216.89343705216078
Ponorogo,2018.0,10.0,217.19788460577684
Probolinggo,2018.0,10.0,260.059979060117
Sampang,2018.0,10.0,147.51503863667332
Sidoarjo,2018.0,10.0,94.2348696866775
Situbondo,2018.0,10.0,284.78490251813616
Sumenep,2018.0,10.0,121.84135437011719
Trenggalek,2018.0,10.0,219.0745543973992
Tuban,2018.0,10.0,202.6393580881755
Tulungagung,2018.0,10.0,221.6426135471889
Kota Jember,2018.0,10.0,630.759521484375
Kota Batu,2018.0,11.0,438.73662903729615
Malang,2018.0,11.0,373.59160263128746
Bangkalan,2018.0,11.0,193.8492344033129
Banyuwangi,2018.0,11.0,365.00450937734485
Blitar,2018.0,11.0,242.80021681380177
Bojonegoro,2018.0,11.0,206.1905672238197
Bondowoso,2018.0,11.0,345.4375122180883
Gresik,2018.0,11.0,156.05821466642152
Jember,2018.0,11.0,340.57273070848765
Jombang,2018.0,11.0,132.0186594182795
Kediri,2018.0,11.0,285.5700149394848
Kota Blitar,2018.0,11.0,147.7248992919922
Kota Kediri,2018.0,11.0,527.1580531780536
Kota Madiun,2018.0,11.0,146.18983459472656
Kota Malang,2018.0,11.0,329.80022550884047
Kota Mojokerto,2018.0,11.0,149.4784698486328
Kota Pasuruan,2018.0,11.0,56.26458740234375
Kota Probolinggo,2018.0,11.0,120.07355499267578
Kota Surabaya,2018.0,11.0,120.04545677101218
Lamongan,2018.0,11.0,233.7065724954977
Lumajang,2018.0,11.0,331.2457646526222
Madiun,2018.0,11.0,171.14134085957133
Magetan,2018.0,11.0,354.1719148837454
Mojokerto,2018.0,11.0,123.49369910167671
Nganjuk,2018.0,11.0,196.25533443302305
Ngawi,2018.0,11.0,238.40998261655403
Pacitan,2018.0,11.0,309.7642790006028
Pamekasan,2018.0,11.0,195.17979662605887
Pasuruan,2018.0,11.0,237.3279957655
Ponorogo,2018.0,11.0,296.3288408402473
Probolinggo,2018.0,11.0,286.28832908237683
Sampang,2018.0,11.0,206.8768995418105
Sidoarjo,2018.0,11.0,97.12820924157127
Situbondo,2018.0,11.0,318.1031999464159
Sumenep,2018.0,11.0,184.31626892089844
Trenggalek,2018.0,11.0,313.0623455737011
Tuban,2018.0,11.0,240.52906695048014
Tulungagung,2018.0,11.0,280.0508189358553
Kota Jember,2018.0,11.0,716.7155151367188
Kota Batu,2018.0,12.0,577.3003028420841
Malang,2018.0,12.0,495.7662485131083
Bangkalan,2018.0,12.0,363.68061202016617
Banyuwangi,2018.0,12.0,518.566293972899
Blitar,2018.0,12.0,342.38948652136185
Bojonegoro,2018.0,12.0,361.9201673719618
Bondowoso,2018.0,12.0,403.5593852167544
Gresik,2018.0,12.0,248.42442720515245
Jember,2018.0,12.0,427.6313046729705
Jombang,2018.0,12.0,193.80696036598897
Kediri,2018.0,12.0,348.9755177533185
Kota Blitar,2018.0,12.0,220.1094207763672
Kota Kediri,2018.0,12.0,597.2696949885442
Kota Madiun,2018.0,12.0,182.85317993164062
Kota Malang,2018.0,12.0,495.9726915861431
Kota Mojokerto,2018.0,12.0,206.12615966796875
Kota Pasuruan,2018.0,12.0,56.867576599121094
Kota Probolinggo,2018.0,12.0,120.62983703613281
Kota Surabaya,2018.0,12.0,193.35620745983752
Lamongan,2018.0,12.0,379.76674179803763
Lumajang,2018.0,12.0,371.2403701986357
Madiun,2018.0,12.0,241.98053883308145
Magetan,2018.0,12.0,384.95446913804466
Mojokerto,2018.0,12.0,183.93235073870383
Nganjuk,2018.0,12.0,315.89381415296947
Ngawi,2018.0,12.0,279.981694904868
Pacitan,2018.0,12.0,405.68704081690584
Pamekasan,2018.0,12.0,365.584739427888
Pasuruan,2018.0,12.0,369.5617424259341
Ponorogo,2018.0,12.0,369.65997800519386
Probolinggo,2018.0,12.0,326.9168450692121
Sampang,2018.0,12.0,375.0661626771439
Sidoarjo,2018.0,12.0,124.9087577452634
Situbondo,2018.0,12.0,381.0460016424006
Sumenep,2018.0,12.0,368.24371337890625
Trenggalek,2018.0,12.0,428.8280877722316
Tuban,2018.0,12.0,405.16317881266275
Tulungagung,2018.0,12.0,337.3773393316583
Kota Jember,2018.0,12.0,737.8653564453125
Kota Batu,2019.0,1.0,607.6193950877471
Malang,2019.0,1.0,533.3764602728352
Bangkalan,2019.0,1.0,395.2281852693159
Banyuwangi,2019.0,1.0,584.9508912167306
Blitar,2019.0,1.0,413.200367112874
Bojonegoro,2019.0,1.0,434.93674011230473
Bondowoso,2019.0,1.0,435.17939647729844
Gresik,2019.0,1.0,345.88267937805426
Jember,2019.0,1.0,453.23659166588885
Jombang,2019.0,1.0,323.7659166894778
Kediri,2019.0,1.0,423.54964944344977
Kota Blitar,2019.0,1.0,319.727783203125
Kota Kediri,2019.0,1.0,622.2380805382362
Kota Madiun,2019.0,1.0,249.6514892578125
Kota Malang,2019.0,1.0,526.9982813784951
Kota Mojokerto,2019.0,1.0,347.0772705078125
Kota Pasuruan,2019.0,1.0,63.137535095214844
Kota Probolinggo,2019.0,1.0,164.61915588378906
Kota Surabaya,2019.0,1.0,258.1191044063359
Lamongan,2019.0,1.0,509.8913122400061
Lumajang,2019.0,1.0,424.17305429005705
Madiun,2019.0,1.0,362.45610866834176
Magetan,2019.0,1.0,425.7974009940295
Mojokerto,2019.0,1.0,332.72048628957646
Nganjuk,2019.0,1.0,414.98332055822596
Ngawi,2019.0,1.0,369.21081561242744
Pacitan,2019.0,1.0,423.6557335561224
Pamekasan,2019.0,1.0,416.4670350149776
Pasuruan,2019.0,1.0,440.3866365324191
Ponorogo,2019.0,1.0,382.36034088750034
Probolinggo,2019.0,1.0,373.59050691829003
Sampang,2019.0,1.0,428.046492607649
Sidoarjo,2019.0,1.0,217.5221179003384
Situbondo,2019.0,1.0,435.4807796329647
Sumenep,2019.0,1.0,401.4266357421875
Trenggalek,2019.0,1.0,488.7482777790851
Tuban,2019.0,1.0,451.34358006795253
Tulungagung,2019.0,1.0,398.82767528492013
Kota Jember,2019.0,1.0,743.28125
Kota Batu,2019.0,2.0,624.214272891774
Malang,2019.0,2.0,542.4968647019979
Bangkalan,2019.0,2.0,395.22738728686426
Banyuwangi,2019.0,2.0,598.4639262571172
Blitar,2019.0,2.0,471.4318247188923
Bojonegoro,2019.0,2.0,445.353779809269
Bondowoso,2019.0,2.0,455.93900840869844
Gresik,2019.0,2.0,386.41634114583326
Jember,2019.0,2.0,463.9497776977429
Jombang,2019.0,2.0,413.0317335032454
Kediri,2019.0,2.0,494.4016387374313
Kota Blitar,2019.0,2.0,401.5467224121094
Kota Kediri,2019.0,2.0,641.2304980938251
Kota Madiun,2019.0,2.0,337.3412170410156
Kota Malang,2019.0,2.0,533.564218621505
Kota Mojokerto,2019.0,2.0,431.5098571777344
Kota Pasuruan,2019.0,2.0,63.097808837890625
Kota Probolinggo,2019.0,2.0,233.74928283691406
Kota Surabaya,2019.0,2.0,296.3271856622381
Lamongan,2019.0,2.0,533.65786003344
Lumajang,2019.0,2.0,512.3368065620344
Madiun,2019.0,2.0,406.30913409515847
Magetan,2019.0,2.0,481.10716843023533
Mojokerto,2019.0,2.0,442.5230143586097
Nganjuk,2019.0,2.0,439.54771733800055
Ngawi,2019.0,2.0,441.0043544502791
Pacitan,2019.0,2.0,432.1669031832737
Pamekasan,2019.0,2.0,414.37371689014225
Pasuruan,2019.0,2.0,470.9252018502088
Ponorogo,2019.0,2.0,396.5185561949206
Probolinggo,2019.0,2.0,430.0302285867579
Sampang,2019.0,2.0,427.0313341717387
Sidoarjo,2019.0,2.0,305.70417418454423
Situbondo,2019.0,2.0,496.2480973677202
Sumenep,2019.0,2.0,397.47283935546875
Trenggalek,2019.0,2.0,515.3419328252953
Tuban,2019.0,2.0,453.11673461914063
Tulungagung,2019.0,2.0,480.41843724512785
Kota Jember,2019.0,2.0,739.9335327148438
Kota Batu,2019.0,3.0,626.0759972965017
Malang,2019.0,3.0,581.5036626740175
Bangkalan,2019.0,3.0,395.84499112553465
Banyuwangi,2019.0,3.0,612.6862043650136
Blitar,2019.0,3.0,480.7968821042945
Bojonegoro,2019.0,3.0,445.80838999807105
Bondowoso,2019.0,3.0,493.9448699951172
Gresik,2019.0,3.0,384.6916594328703
Jember,2019.0,3.0,494.2512465976616
Jombang,2019.0,3.0,422.5075178820678
Kediri,2019.0,3.0,506.6432309186017
Kota Blitar,2019.0,3.0,410.6597900390625
Kota Kediri,2019.0,3.0,640.4047722449669
Kota Madiun,2019.0,3.0,384.0525817871094
Kota Malang,2019.0,3.0,556.9180169356497
Kota Mojokerto,2019.0,3.0,429.0585021972656
Kota Pasuruan,2019.0,3.0,60.307769775390625
Kota Probolinggo,2019.0,3.0,235.649169921875
Kota Surabaya,2019.0,3.0,294.7515952980125
Lamongan,2019.0,3.0,531.5623439772305
Lumajang,2019.0,3.0,554.0287753204038
Madiun,2019.0,3.0,416.4318057112958
Magetan,2019.0,3.0,508.6631384128478
Mojokerto,2019.0,3.0,451.6657721982364
Nganjuk,2019.0,3.0,439.3201774167809
Ngawi,2019.0,3.0,460.9514668782552
Pacitan,2019.0,3.0,432.9816920984119
Pamekasan,2019.0,3.0,417.00037632631455
Pasuruan,2019.0,3.0,479.2949784441693
Ponorogo,2019.0,3.0,400.18827789060526
Probolinggo,2019.0,3.0,440.65892253202554
Sampang,2019.0,3.0,428.3727478027344
Sidoarjo,2019.0,3.0,304.20611196915735
Situbondo,2019.0,3.0,526.7698992047991
Sumenep,2019.0,3.0,400.560302734375
Trenggalek,2019.0,3.0,515.042220609734
Tuban,2019.0,3.0,454.76729609171554
Tulungagung,2019.0,3.0,507.30457876016806
Kota Jember,2019.0,3.0,747.1319580078125
Kota Batu,2019.0,4.0,606.5642139210421
Malang,2019.0,4.0,568.320524993762
Bangkalan,2019.0,4.0,384.8131130204001
Banyuwangi,2019.0,4.0,596.089533401748
Blitar,2019.0,4.0,459.7798351334174
Bojonegoro,2019.0,4.0,433.5049027807918
